mkt_price,stock_id,date,mkt_ret_1d,mkt_ret_5d,mkt_ret_20d
49162.92,TAIEX,2024-09-23,,,
49486.36,TAIEX,2024-09-24,0.006578942015649236,,
50214.86,TAIEX,2024-09-25,0.014721228233395944,,
50433.97,TAIEX,2024-09-26,0.004363449385301532,,
50354.5,TAIEX,2024-09-27,-0.0015757236640304706,,
49034.57,TAIEX,2024-09-30,-0.026212751591218275,-0.0026107074193314483,
49400.47,TAIEX,2024-10-01,0.007462082363524303,-0.0017356297775791285,
49207.14,TAIEX,2024-10-04,-0.003913525519089189,-0.02006816308957149,
50089.32,TAIEX,2024-10-07,0.017927886075069566,-0.006833687691054302,
49888.19,TAIEX,2024-10-08,-0.004015426841490255,-0.009260542751889034,
49993.41,TAIEX,2024-10-09,0.0021091164061073364,0.0195543674595291,
50528.56,TAIEX,2024-10-11,0.010704410841348766,0.022835612697611918,
50691.06,TAIEX,2024-10-14,0.0032160029892005504,0.030156599225234393,
51389.92,TAIEX,2024-10-15,0.013786651926394944,0.02596561502531869,
50769.8,TAIEX,2024-10-16,-0.012066957878120732,0.017671717494661676,
50864.37,TAIEX,2024-10-17,0.0018627215391826546,0.017421496153192884,
51820.95,TAIEX,2024-10-18,0.01880648477509883,0.025577416019771704,
51942.88,TAIEX,2024-10-21,0.002352909392822733,0.02469508430086087,
51927.27,TAIEX,2024-10-22,-0.00030052242001210594,0.01045633073567731,
51484.62,TAIEX,2024-10-23,-0.008524422716618685,0.014079630016269551,
51170.78,TAIEX,2024-10-24,-0.00609580103728069,0.006024059670846071,0.040840942726754204
51514.82,TAIEX,2024-10-25,0.006723368297297805,-0.005907456347288065,0.04099028499974544
51183.03,TAIEX,2024-10-28,-0.006440670859376052,-0.014628568920321716,0.01928054763072118
50584.04,TAIEX,2024-10-29,-0.011702902309613128,-0.02586752586839236,0.002975573804719245
50349.83,TAIEX,2024-10-30,-0.004630116534780515,-0.02204133972436817,-9.274245598700492e-05
50261.53,TAIEX,2024-11-01,-0.0017537298537055879,-0.017768929846291193,0.02502234647922874
50670.37,TAIEX,2024-11-04,0.008134252976381706,-0.0163923701956058,0.02570623315932008
50982.36,TAIEX,2024-11-05,0.006157247322251536,-0.003920635413729889,0.03607647182908824
51226.38,TAIEX,2024-11-06,0.004786361400296091,0.012698471691861668,0.02270064756319301
51648.76,TAIEX,2024-11-07,0.008245361081536506,0.025798101006498042,0.03529031620509793
51968.85,TAIEX,2024-11-08,0.006197438234722297,0.033968723196448725,0.039514007946247265
51915.34,TAIEX,2024-11-11,-0.0010296552646441581,0.02456998044419234,0.027445468463775713
50706.53,TAIEX,2024-11-12,-0.023284254711613106,-0.0054103027007773585,0.00030518201828888536
50438.36,TAIEX,2024-11-13,-0.0052886679486843224,-0.015383089728378208,-0.018516471712740512
50118.77,TAIEX,2024-11-14,-0.006336248839177272,-0.029622976427701397,-0.01282317440683256
50179.21,TAIEX,2024-11-15,0.0012059354210010031,-0.034436782803544785,-0.013470332965885623
49746.25,TAIEX,2024-11-18,-0.008628274538399427,-0.04178129238872352,-0.04003593141383932
50413.13,TAIEX,2024-11-19,0.013405633590471533,-0.005786236999455574,-0.029450619603687778
50059.15,TAIEX,2024-11-20,-0.007021583464466463,-0.0075182856857359814,-0.035975702169592116
49766.37,TAIEX,2024-11-21,-0.005848681010364731,-0.007031297855074947,-0.033374044520480095
50535.64,TAIEX,2024-11-22,0.015457627309365618,0.00710314092230635,-0.012412161784518427
50633.11,TAIEX,2024-11-25,0.0019287378175085745,0.01782767545292363,-0.01711565720311159
50038.25,TAIEX,2024-11-26,-0.011748438916748372,-0.007436158000901694,-0.02236639761264625
49279.3,TAIEX,2024-11-27,-0.015167396941339839,-0.015578570551038062,-0.025793511154901805
49200.65,TAIEX,2024-11-28,-0.0015960048133800697,-0.011367515854582178,-0.022823910229686994
49120.33,TAIEX,2024-11-29,-0.0016324987576383787,-0.02800617544370665,-0.022705237982210247
50167.12,TAIEX,2024-12-02,0.02131072816489632,-0.009203266400187537,-0.009931839850389923
50808.14,TAIEX,2024-12-03,0.012777691842784655,0.015386029687289193,-0.003417260401440858
51310.92,TAIEX,2024-12-04,0.009895658451578804,0.041226640800498204,0.0016503215725960363
51338.84,TAIEX,2024-12-05,0.0005441336853830858,0.043458572193660006,-0.006000531280905941
51174.1,TAIEX,2024-12-06,-0.003208876554281259,0.04181099760526852,-0.015292814830422441
51350.59,TAIEX,2024-12-09,0.0034488149278637525,0.023590550942529598,-0.010878287612100745
51027.33,TAIEX,2024-12-10,-0.006295156491872733,0.004314072508853961,0.006326601327284687
50538.67,TAIEX,2024-12-11,-0.009576436783974462,-0.015050402526401774,0.001988764107318186
50926.92,TAIEX,2024-12-12,0.007682236196560055,-0.008023554875801642,0.016124697393810727
50868.77,TAIEX,2024-12-13,-0.0011418322568889083,-0.005966494769815256,0.013741946116728299
50911.67,TAIEX,2024-12-16,0.0008433465169297438,-0.008547516201858563,0.0234272935145865
50863.3,TAIEX,2024-12-17,-0.0009500768684270744,-0.003214551888174433,0.008929618137179851
51197.77,TAIEX,2024-12-18,0.0065758611808512946,0.01304149871771454,0.022745492082865804
50675.89,TAIEX,2024-12-19,-0.01019341272090557,-0.0049292201452590945,0.018275795481969004
49743.34,TAIEX,2024-12-20,-0.01840224217078379,-0.022124183462662872,-0.015678044247584566
51056.61,TAIEX,2024-12-23,0.026400921208748818,0.0028468914887294083,0.008364092191848416
51091.32,TAIEX,2024-12-24,0.0006798336199760335,0.004482996581031795,0.021045300345235995
51312.04,TAIEX,2024-12-25,0.004320107603404955,0.0022319331486508887,0.04124936839606086
51371.36,TAIEX,2024-12-26,0.001156063956919251,0.013723883290456262,0.0441195390711302
51434.88,TAIEX,2024-12-27,0.0012364866337974956,0.034005356294933176,0.04712000102605174
51245.97,TAIEX,2024-12-30,-0.003672799469931598,0.003708824381407183,0.02150512128262494
50903.23,TAIEX,2024-12-31,-0.0066881356719367124,-0.003681447259534454,0.001871550503521835
50486.46,TAIEX,2025-01-02,-0.008187496156923713,-0.016089401239942958,-0.016067924722456772
50655.05,TAIEX,2025-01-03,0.003339311173728543,-0.01394376166019351,-0.013319155633434554
52068.92,TAIEX,2025-01-06,0.02791172844563361,0.012327043438227214,0.017485798480090464
52297.92,TAIEX,2025-01-07,0.004398017089657369,0.020527467818445055,0.018448278783165017
51758.5,TAIEX,2025-01-08,-0.010314368143130692,0.016801880745092035,0.01432898801485405
51037.21,TAIEX,2025-01-09,-0.013935682061883559,0.010908865466107143,0.009864525520754786
50884.04,TAIEX,2025-01-10,-0.003001143675369411,0.004520575934679805,-0.0008419908370660423
49726.4,TAIEX,2025-01-13,-0.02275055203950005,-0.04498883402997411,-0.022457197215501656
50410.09,TAIEX,2025-01-14,0.013749034717976727,-0.036097611530248264,-0.009851965178121258
49784.43,TAIEX,2025-01-15,-0.012411404145479477,-0.038140015649603454,-0.02121116797376499
50913.3,TAIEX,2025-01-16,0.022675161692119472,-0.0024278364746034287,-0.005556296690265916
51185.24,TAIEX,2025-01-17,0.005341236965586527,0.005919341310163251,0.010051130823750754
51447.8,TAIEX,2025-01-20,0.005129603768586399,0.03461742655812605,0.0342650895577179
51521.48,TAIEX,2025-01-21,0.001432131208720211,0.022046975119465406,0.009104991498652293
52019.89,TAIEX,2025-01-22,0.009673829245588461,0.04490279390564478,0.018174711477409566
50183.03,TAIEX,2025-02-03,-0.035310724417141226,-0.014343403393612397,-0.022002828186133305
50402.49,TAIEX,2025-02-04,0.004373191495212536,-0.01529249447692338,-0.018860119724297797
51215.38,TAIEX,2025-02-05,0.016127973042601607,-0.004517588701557829,-0.004267532071621449
51558.16,TAIEX,2025-02-06,0.006692911387165434,0.0007119360701595134,0.0060919912336521165
51915.65,TAIEX,2025-02-07,0.006933723003303305,-0.0020038489124063474,0.019889111162493922
51415.63,TAIEX,2025-02-10,-0.00963139246065503,0.0245620880205919,0.018404340490499882
51707.3,TAIEX,2025-02-11,0.0056727886053327126,0.02588780832058113,0.0207728548288868
51498.78,TAIEX,2025-02-12,-0.004032699444759369,0.005533494040266929,-0.0109497181812106
51741.27,TAIEX,2025-02-13,0.004708655234162862,0.003551523173053406,-0.01064382675257447
51195.54,TAIEX,2025-02-14,-0.010547286527756161,-0.013870769218915724,-0.010876667600490775
51975.47,TAIEX,2025-02-17,0.015234334865888766,0.010888517752286608,0.0183838419067186
52331.01,TAIEX,2025-02-18,0.006840534582948532,0.012062320020577388,0.028436617847167778
52193.85,TAIEX,2025-02-19,-0.002621008079148557,0.013496824584970701,0.04962052350461721
51935.96,TAIEX,2025-02-20,-0.004941003585671511,0.003762760365178641,0.030269138579201105
52472.84,TAIEX,2025-02-21,0.010337346224080557,0.024949438955033987,0.05400101999761775
52108.12,TAIEX,2025-02-24,-0.006950643418576097,0.0025521654734435018,0.023467738292351825
51489.87,TAIEX,2025-02-25,-0.01186475351634253,-0.01607345243288827,0.005951520399240184
51748.22,TAIEX,2025-02-26,0.0050174917901326666,-0.0085379790914063,0.0058393167443504534
50975.67,TAIEX,2025-02-27,-0.014929015915909782,-0.018489886390855248,-0.010593833872784786
50319.09,TAIEX,2025-03-03,-0.012880262289833633,-0.04104504349297655,-0.03269518639889479
49966.71,TAIEX,2025-03-04,-0.007002908836387878,-0.04109551448027682,-0.004310620542442356
50574.84,TAIEX,2025-03-05,0.012170703254226645,-0.017771068367428478,0.003419473918848004
50228.85,TAIEX,2025-03-06,-0.006841148681834608,-0.029360816661906486,-0.019262377824786237
49920.68,TAIEX,2025-03-07,-0.006135318646554699,-0.0206959516177031,-0.03175986109667228
49662.16,TAIEX,2025-03-10,-0.005178615355399763,-0.013055283789909389,-0.04340675692204565
48804.06,TAIEX,2025-03-11,-0.01727874905159188,-0.02326849216208149,-0.050793309349705495
49262.37,TAIEX,2025-03-12,0.00939081707546463,-0.025951046014183965,-0.04728403919756008
48563.54,TAIEX,2025-03-13,-0.01418587859252407,-0.033154452072862495,-0.05699630165996161
48577.62,TAIEX,2025-03-14,0.00028992944089334394,-0.026903880315732875,-0.06114364800090899
48910.7,TAIEX,2025-03-17,0.006856655389868793,-0.015131440114566241,-0.04462966891256548
49330.94,TAIEX,2025-03-18,0.008591984984880785,0.010795823134386762,-0.05088034797953722
48642.44,TAIEX,2025-03-19,-0.01395675817245734,-0.012584250412637443,-0.07048535849011894
49577.9,TAIEX,2025-03-20,0.01923135434817813,0.020887274692083846,-0.05011988960385172
49206.44,TAIEX,2025-03-21,-0.0074924512736521676,0.012944644056254617,-0.05255549334218523
48979.66,TAIEX,2025-03-24,-0.004608746334829328,0.001409916439552239,-0.06657120140628925
49349.28,TAIEX,2025-03-25,0.007546397831262874,0.0003717747928582149,-0.052944531485687896
49321.23,TAIEX,2025-03-26,-0.0005683973504779782,0.013954686483655054,-0.04211779909329738
48649.66,TAIEX,2025-03-27,-0.01361624598575506,-0.018722858370362583,-0.05987761511410439
47876.79,TAIEX,2025-03-28,-0.015886441960745512,-0.02702186949513119,-0.06079135399299307
45866.82,TAIEX,2025-03-31,-0.04198213790022265,-0.06355372822106164,-0.08848073365396703
47166.3,TAIEX,2025-04-01,0.028331591333343065,-0.04423529583410324,-0.05604551510395617
47206.32,TAIEX,2025-04-02,0.0008484871613843037,-0.042880317461669204,-0.06660465955008454
42627.45,TAIEX,2025-04-07,-0.09699696989725115,-0.12378729882182127,-0.1513353381572543
40915.49,TAIEX,2025-04-08,-0.04016097608465907,-0.14540030774828472,-0.1803899706494383
38547.9,TAIEX,2025-04-09,-0.057865370792333115,-0.15956894330149762,-0.22379735396124534
42114.04,TAIEX,2025-04-10,0.09251191374886836,-0.10711588570653208,-0.1370791692330514
43286.58,TAIEX,2025-04-11,0.02784202133065361,-0.08303422084161605,-0.12130536959549454
43251.81,TAIEX,2025-04-14,-0.0008032512617075493,0.014646900060876211,-0.10937691115598247
44015.61,TAIEX,2025-04-15,0.017659376567131124,0.07576885917778342,-0.09391176430627934
43151.88,TAIEX,2025-04-16,-0.019623265473317386,0.11943529997743063,-0.1177415166824437
42868.63,TAIEX,2025-04-17,-0.00656402455698335,0.017917777539271817,-0.13099912549811543
42993.52,TAIEX,2025-04-18,0.0029133191333616804,-0.006770227631751058,-0.11613150985024612
42353.26,TAIEX,2025-04-21,-0.014892011633380942,-0.020774853121753645,-0.14572299351122175
41659.94,TAIEX,2025-04-22,-0.016369932326342762,-0.05351896747540241,-0.15336407185726098
43534.64,TAIEX,2025-04-23,0.045000064810462925,0.008870065452536435,-0.11116900362313675
43181.51,TAIEX,2025-04-24,-0.008111471692426986,0.007298577071392476,-0.1249819652890578
44054.94,TAIEX,2025-04-25,0.02022694435650818,0.024687906456601016,-0.10677531764718762
44413.35,TAIEX,2025-04-28,0.008135523507692755,0.048640647732901776,-0.08707789530286547
44852.79,TAIEX,2025-04-29,0.009894322315249893,0.07664077288637472,-0.06316212929062281
44858.1,TAIEX,2025-04-30,0.00011838728426916134,0.03040015950516639,-0.021992368339466384
46083.15,TAIEX,2025-05-02,0.02730944912958866,0.06719635325397366,-0.022964489476596683
45518.63,TAIEX,2025-05-05,-0.012250030651116628,0.03322419687780753,-0.03575135702168697
45495.58,TAIEX,2025-05-06,-0.0005063860665400766,0.024367222918334264,0.06728364000192366
45548.57,TAIEX,2025-05-07,0.0011647285296725318,0.015512524415983941,0.11323535414093788
45541.7,TAIEX,2025-05-08,-0.00015082800623600345,0.015239165278957412,0.1814314139032216
46365.58,TAIEX,2025-05-09,0.018090672943697816,0.0061287043094926386,0.10095303134061706
46841.1,TAIEX,2025-05-12,0.010255883782754216,0.02905337880336023,0.08211598144274723
47285.85,TAIEX,2025-05-13,0.009494866687588477,0.03935041601843503,0.09326869788801906
48289.47,TAIEX,2025-05-14,0.02122453122868695,0.060175324933362306,0.09709873383556422
48172.83,TAIEX,2025-05-15,-0.002415433426790514,0.057774083971393386,0.1163553013217502
48424.31,TAIEX,2025-05-16,0.005220370071677305,0.044402118985678474,0.1295977968038633
47715.23,TAIEX,2025-05-19,-0.014643058414255061,0.018661602737766625,0.10982375948747647
47720.09,TAIEX,2025-05-20,0.00010185427168618588,0.009183296905945326,0.12671586555556758
48336.11,TAIEX,2025-05-21,0.012909028461597805,0.0009658420355411756,0.16025395139791354
48046.91,TAIEX,2025-05-22,-0.0059831045568209396,-0.002613921581937295,0.10364780781465077
48005.4,TAIEX,2025-05-23,-0.0008639473381326646,-0.008650820218191968,0.11171193411254032
47748.95,TAIEX,2025-05-26,-0.005342107346256952,0.0007066926010834695,0.08385007447518933
47306.54,TAIEX,2025-05-27,-0.009265334630394917,-0.008666161358874103,0.0651423502167705
47355.66,TAIEX,2025-05-28,0.0010383342345476887,-0.020284007132555737,0.055801879883057515
47332.56,TAIEX,2025-05-29,-0.0004877980794694148,-0.014867761527224244,0.05516194399673635
46569.74,TAIEX,2025-06-02,-0.01611617879954097,-0.029906218883709035,0.010558957015742054
46856.93,TAIEX,2025-06-03,0.006166880038411149,-0.018681457916875588,0.029401148496780438
47947.73,TAIEX,2025-06-04,0.023279374043498002,0.013553939899219047,0.05389864246153153
48072.81,TAIEX,2025-06-05,0.002608674070701422,0.015143913103523365,0.055418644317483556
48042.29,TAIEX,2025-06-06,-0.0006348703144251067,0.01499454075587714,0.05490769997606604
48329.93,TAIEX,2025-06-09,0.005987225005302577,0.03779686122361858,0.042366557260795634
49336.29,TAIEX,2025-06-10,0.02082270758513416,0.05291341110055647,0.05326924431749047
49845.86,TAIEX,2025-06-11,0.010328502609336931,0.03958748412072888,0.05413902890611033
49534.6,TAIEX,2025-06-12,-0.006244450391667433,0.030407833450967425,0.02578471041409225
49070.32,TAIEX,2025-06-13,-0.009372842417219474,0.021398438750525717,0.01863062643402924
49027.83,TAIEX,2025-06-16,-0.0008659002019958395,0.014440327143035336,0.012463161581445448
49419.49,TAIEX,2025-06-17,0.007988524068880842,0.0016863854173063686,0.03571731709141912
49746.91,TAIEX,2025-06-18,0.006625321305420373,-0.0019851197270945864,0.042473096760714535
49022.06,TAIEX,2025-06-19,-0.014570754243831585,-0.010347110908334844,0.01419125370245955
49127.61,TAIEX,2025-06-20,0.002153112292710757,0.0011675081800974763,0.022492601501324483
48437.09,TAIEX,2025-06-23,-0.014055639995513847,-0.012049074984554764,0.008992530007040811
49509.89,TAIEX,2025-06-24,0.02214831650704041,0.0018292378169018075,0.036879135562143395
50058.43,TAIEX,2025-06-25,0.011079402519375448,0.0062620974850498,0.05817144944441077
50224.51,TAIEX,2025-06-26,0.003317722909008669,0.024528752973661305,0.06058093161408795
50427.06,TAIEX,2025-06-27,0.004032891510539205,0.026450503087774857,0.06537782870818742
49791.93,TAIEX,2025-06-30,-0.01259502338625329,0.027971127084637004,0.06919063752556931
50527.22,TAIEX,2025-07-01,0.014767252444321866,0.02054801576008347,0.07832971558315927
50672.94,TAIEX,2025-07-02,0.0028839900552612985,0.012275854436505584,0.05683710156872901
51049.21,TAIEX,2025-07-03,0.007425462189484033,0.01642026970497068,0.06191441690219479
50678.19,TAIEX,2025-07-04,-0.007267889160282759,0.004980064275014406,0.054866243886376065
50415.15,TAIEX,2025-07-07,-0.0051903984731893615,0.012516486105278446,0.04314552079839551
50278.7,TAIEX,2025-07-08,-0.0027065277005028365,-0.004918536978682053,0.01910176059042934
50715.81,TAIEX,2025-07-09,0.008693741087180129,0.0008460136712018507,0.01745280350263778
51118.84,TAIEX,2025-07-10,0.007946831569879187,0.0013639780125882517,0.03198249304526524
51254.2,TAIEX,2025-07-11,0.002647947410387319,0.011366033396220221,0.04450511021733705
50982.13,TAIEX,2025-07-14,-0.005308247909439623,0.011246222613638945,0.03986103402904018
51498.65,TAIEX,2025-07-15,0.010131393097934538,0.024263753836117674,0.04207166039147725
51974.2,TAIEX,2025-07-16,0.009234222644671108,0.024812578168425192,0.04477242908152479
52160.94,TAIEX,2025-07-17,0.0035929364954150333,0.020385830351393075,0.06402994896583314
52773.96,TAIEX,2025-07-18,0.011752472252225532,0.02965142368820506,0.07422201080003688
52680.96,TAIEX,2025-07-21,-0.001762232737509195,0.033322067948122314,0.08761612227324145
51905.67,TAIEX,2025-07-22,-0.014716702201326592,0.007903508150213678,0.04838992774978901
52657.75,TAIEX,2025-07-23,0.014489361181543314,0.013151717582954747,0.051925719604070775
52799.26,TAIEX,2025-07-24,0.0026873537133660363,0.01223750952340974,0.051264810746784795
52783.23,TAIEX,2025-07-25,-0.0003036027398868324,0.0001756548115776635,0.04672431825293821
52894.49,TAIEX,2025-07-28,0.0021078664568272565,0.004053267062711141,0.0623104989101646
52418.25,TAIEX,2025-07-29,-0.009003584305283918,0.009875221724331862,0.03742596564782308
53024.7,TAIEX,2025-07-30,0.011569443848278071,0.006968584871172689,0.046410569428180004
53241.87,TAIEX,2025-07-31,0.004095638447742411,0.008382882638885425,0.04295188897144553
52997.73,TAIEX,2025-08-01,-0.00458548882674481,0.00406379071534646,0.04576998507642038
52873.7,TAIEX,2025-08-04,-0.0023402889142611905,-0.00039304661033690014,0.04876609511228258
53516.83,TAIEX,2025-08-05,0.012163514185691726,0.02095796788332316,0.06440361425414753
53036.14,TAIEX,2025-08-06,-0.008982034249786497,0.00021574850965677683,0.04575161078961387
54325.17,TAIEX,2025-08-07,0.02430474766828805,0.020346768436194873,0.06272305866095551
54367.25,TAIEX,2025-08-08,0.0007745949069279945,0.02584110677947904,0.06073746151534909
54627.86,TAIEX,2025-08-11,0.004793510799240286,0.03317641852187392,0.07150995848937658
54696.4,TAIEX,2025-08-12,0.0012546711513137243,0.02204110370513357,0.06209386071285361
55197.85,TAIEX,2025-08-13,0.009167879421680292,0.04075918798012079,0.06202404269810802
54902.49,TAIEX,2025-08-14,-0.005350933052646112,0.010627118147996661,0.05255944390572709
55122.88,TAIEX,2025-08-15,0.0040142077344762495,0.013898624631556666,0.04450907227731249
55458.79,TAIEX,2025-08-18,0.006093839799371947,0.015210736792545143,0.05272929726413489
55173.11,TAIEX,2025-08-19,-0.0051512122785224435,0.008715564461280856,0.06294957757023467
53523.93,TAIEX,2025-08-20,-0.029891010312813604,-0.030325818849828323,0.01644924061510422
54300.41,TAIEX,2025-08-21,0.014507155958092044,-0.010966351435062305,0.028431269680673665
53853.13,TAIEX,2025-08-22,-0.00823713854094299,-0.02303489948275561,0.0202696955074555
55019.08,TAIEX,2025-08-25,0.021650552159178105,-0.00792858985924505,0.04016656555342535
55085.2,TAIEX,2025-08-26,0.0012017649150075638,-0.0015933486439319022,0.05087827235743281
55573.36,TAIEX,2025-08-27,0.008861908461801127,0.03828997609106799,0.04806552418024057
54944.81,TAIEX,2025-08-28,-0.011310275282977345,0.011867313709049254,0.03198497723690008
54937.67,TAIEX,2025-08-29,-0.00012994857931070136,0.020138848011248323,0.03660420927462349
54572.57,TAIEX,2025-09-01,-0.006645713223731531,-0.008115548278888052,0.03213071905313991
54454.98,TAIEX,2025-09-02,-0.0021547455067627563,-0.011440822580293664,0.017529999441297184
54644.67,TAIEX,2025-09-03,0.003483427961960439,-0.016711064438068912,0.03032894173671008
54829.75,TAIEX,2025-09-04,0.0033869725995234745,-0.0020941013355036953,0.00928814396715194
55543.47,TAIEX,2025-09-05,0.013017020869144913,0.011027042100620665,0.021634715752590017
55664.43,TAIEX,2025-09-08,0.0021777537485503373,0.02000748727794943,0.018975116360040456
56362.76,TAIEX,2025-09-09,0.012545354367232475,0.035034077691333154,0.030465624794319135
57137.59,TAIEX,2025-09-10,0.013747197617717699,0.045620551830581,0.03514158613061924
57190.09,TAIEX,2025-09-11,0.0009188346935877778,0.043048527487358434,0.04166659836375364
57777.38,TAIEX,2025-09-12,0.010269086829553853,0.040219129269381204,0.04815604699899567
