date,stock_id,-,BadDebts,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,CostOfGoodsSold,EPS,EquityAttributableToOwnersOfParent,Expense,GrossProfit,Income,IncomeAfterTax,IncomeAfterTaxes,IncomeBeforeTaxFromContinuingOperations,IncomeFromContinuingOperations,IncomeLossFromDiscontinuedOperation,NetChangeInProvisionsForInsuranceLiabilities,NetInterestIncome,NetNonInterestIncome,NoncontrollingInterests,OTHNOE,OperatingExpenses,OperatingIncome,OtherComprehensiveIncome,OtherComprehensiveIncomeAfterTax,OtherComprehensiveIncomeAfterTaxThePeriod,PreTaxIncome,RealizedGain,Revenue,TAX,TotalConsolidatedProfitForThePeriod,TotalNonbusinessIncome,TotalNonoperatingIncomeAndExpense,UnrealizedGain
2023-12-31,3711,,,-30924000.0,134819877000.0,2.19,9391973000.0,,25761324000.0,,,9906172000.0,,9906172000.0,,,,,514199000.0,,13946700000.0,11814624000.0,-8404315000.0,,,12367217000.0,,160581201000.0,2461045000.0,1501857000.0,,552593000.0,
2024-03-31,3711,,,848492000.0,111934809000.0,1.32,5681509000.0,,20868046000.0,,,5955331000.0,,5955331000.0,,,,,273822000.0,,13343095000.0,7524951000.0,9736581000.0,,,7859819000.0,,132802855000.0,1904488000.0,15691912000.0,,334868000.0,
2024-06-30,3711,,,543026000.0,117172132000.0,1.8,7783449000.0,,23065931000.0,,,8165136000.0,,8165136000.0,,,,,381687000.0,,14045279000.0,9020652000.0,3290392000.0,,,10117424000.0,,140238063000.0,1952288000.0,11455528000.0,,1096772000.0,
2024-09-30,3711,,,365220000.0,133731961000.0,2.23,9639048000.0,,26373145000.0,,,10159660000.0,,10159660000.0,,,,,520612000.0,,14956895000.0,11416250000.0,-3431763000.0,,,12199793000.0,,160105106000.0,2040133000.0,6727897000.0,,783543000.0,
2024-12-31,3711,,,500550000.0,135638939000.0,2.17,9378473000.0,,26624622000.0,,,9645515000.0,,9645515000.0,,,,,267042000.0,,15420090000.0,11204532000.0,4070027000.0,,,11506451000.0,,162263561000.0,1860936000.0,13715542000.0,,301919000.0,
2025-03-31,3711,,,540803000.0,123260526000.0,1.75,7553833000.0,,24892736000.0,,,7788305000.0,,7788305000.0,,,,,234472000.0,,15221435000.0,9671301000.0,2705910000.0,,,9809929000.0,,148153262000.0,2021624000.0,10494215000.0,,138628000.0,
2025-06-30,3711,,,-1653133000.0,125062803000.0,1.73,7521085000.0,,25687520000.0,,,7678678000.0,,7678678000.0,,,,,157593000.0,,15494438000.0,10193082000.0,-27942352000.0,,,9254482000.0,,150750323000.0,1575804000.0,-20263674000.0,,-938600000.0,
2023-09-30,4536,,,35730000.0,1334675000.0,4.19,380095000.0,,652525000.0,,,397769000.0,,397769000.0,,,,,17674000.0,,316331000.0,336194000.0,197687000.0,,,522363000.0,,1987200000.0,124594000.0,595456000.0,,186169000.0,
2023-12-31,4536,,,476000.0,1318804000.0,2.59,236061000.0,,700551000.0,,,251314000.0,,251314000.0,,,,,15253000.0,,321363000.0,379188000.0,-174677000.0,,,262160000.0,,2019355000.0,10846000.0,76637000.0,,-117028000.0,
2024-03-31,4536,,,36190000.0,1252784000.0,4.3,390912000.0,,647181000.0,,,410409000.0,,410409000.0,,,,,19497000.0,,325416000.0,321765000.0,184783000.0,,,528037000.0,,1899965000.0,117628000.0,595192000.0,,206272000.0,
2024-06-30,4536,,,29040000.0,1497991000.0,4.33,392441000.0,,823441000.0,,,416418000.0,,416418000.0,,,,,23977000.0,,349141000.0,474300000.0,57886000.0,,,616629000.0,,2321432000.0,200211000.0,474304000.0,,142329000.0,
2024-09-30,4536,,,674000.0,1717087000.0,3.52,319924000.0,,883017000.0,,,326461000.0,,326461000.0,,,,,6537000.0,,350020000.0,532997000.0,-52634000.0,,,490718000.0,,2600104000.0,164257000.0,273827000.0,,-42279000.0,
2024-12-31,4536,,,33985000.0,1702959000.0,6.71,609532000.0,,953655000.0,,,638449000.0,,638449000.0,,,,,28917000.0,,405799000.0,547856000.0,63727000.0,,,791685000.0,,2656614000.0,153236000.0,702176000.0,,243829000.0,
2025-03-31,4536,,,30845000.0,1557189000.0,5.11,463862000.0,,844488000.0,,,488822000.0,,488822000.0,,,,,24960000.0,,383719000.0,460769000.0,60459000.0,,,567572000.0,,2401677000.0,78750000.0,549281000.0,,106803000.0,
2025-06-30,4536,,,-12989000.0,1559651000.0,3.11,282455000.0,,954641000.0,,,320302000.0,,320302000.0,,,,,37847000.0,,371255000.0,583386000.0,-555754000.0,,,492830000.0,,2514292000.0,172528000.0,-235452000.0,,-90556000.0,
2023-09-30,4722,,,,751441000.0,0.79,79454000.0,,148230000.0,,,79454000.0,,79454000.0,,,,,,,76279000.0,71951000.0,15825000.0,,,101740000.0,,899671000.0,22286000.0,95279000.0,,29789000.0,
2023-12-31,4722,,,,805146000.0,0.46,45629000.0,,147706000.0,,,45629000.0,,45629000.0,,,,,,,102170000.0,45536000.0,-14754000.0,,,54796000.0,,952852000.0,9167000.0,30875000.0,,9260000.0,
2024-03-31,4722,,,,760826000.0,0.59,58780000.0,,147617000.0,,,58780000.0,,58780000.0,,,,,,,90282000.0,57335000.0,14258000.0,,,74365000.0,,908443000.0,15585000.0,73038000.0,,17030000.0,
2024-06-30,4722,,,,913089000.0,0.68,68021000.0,,193805000.0,,,68021000.0,,68021000.0,,,,,,,109503000.0,84302000.0,4748000.0,,,90885000.0,,1106894000.0,22864000.0,72769000.0,,6583000.0,
2024-09-30,4722,,,,875606000.0,0.55,55153000.0,,182758000.0,,,55153000.0,,55153000.0,,,,,,,109431000.0,73327000.0,-688000.0,,,71757000.0,,1058364000.0,16604000.0,54465000.0,,-1570000.0,
2024-12-31,4722,,,,812972000.0,0.43,42589000.0,,153070000.0,,,42589000.0,,42589000.0,,,,,,,107970000.0,45100000.0,-12353000.0,,,52914000.0,,966042000.0,10325000.0,30236000.0,,7814000.0,
2025-03-31,4722,,,,780149000.0,0.51,50770000.0,,136590000.0,,,50770000.0,,50770000.0,,,,,,,94555000.0,42035000.0,2816000.0,,,65991000.0,,916739000.0,15221000.0,53586000.0,,23956000.0,
2025-06-30,4722,,,,819329000.0,0.01,1690000.0,,154129000.0,,,1690000.0,,1690000.0,,,,,,,93760000.0,60369000.0,-55089000.0,,,6152000.0,,973458000.0,4462000.0,-53399000.0,,-54217000.0,
2023-09-30,4755,,,-710000.0,971307000.0,1.09,110057000.0,,242816000.0,,,109931000.0,,109931000.0,,,,,-126000.0,,119442000.0,123374000.0,13573000.0,,,148934000.0,,1214123000.0,39003000.0,123504000.0,,25560000.0,
2023-12-31,4755,,,704000.0,996594000.0,1.3,130534000.0,,319757000.0,,,130412000.0,,130412000.0,,,,,-122000.0,,111617000.0,208140000.0,-35154000.0,,,176609000.0,,1316351000.0,46197000.0,95258000.0,,-31531000.0,
2024-03-31,4755,,,-859000.0,874673000.0,1.1,111240000.0,,257440000.0,,,110381000.0,,110381000.0,,,,,-859000.0,,126908000.0,130532000.0,29552000.0,,,155444000.0,,1132113000.0,45063000.0,139933000.0,,24912000.0,
2024-06-30,4755,,,-615000.0,940203000.0,1.1,110596000.0,,262530000.0,,,109981000.0,,109981000.0,,,,,-615000.0,,123804000.0,138726000.0,10978000.0,,,153496000.0,,1202733000.0,43515000.0,120959000.0,,14770000.0,
2024-09-30,4755,,,-613000.0,977383000.0,0.94,94626000.0,,256082000.0,,,94013000.0,,94013000.0,,,,,-613000.0,,126988000.0,129094000.0,-10538000.0,,,126339000.0,,1233465000.0,32326000.0,83475000.0,,-2755000.0,
2024-12-31,4755,,,-1653000.0,1521096000.0,0.96,96112000.0,,235017000.0,,,95243000.0,,95243000.0,,,,,-869000.0,,125213000.0,109804000.0,9505000.0,,,132071000.0,,1756113000.0,36828000.0,104748000.0,,22267000.0,
2025-03-31,4755,,,-739000.0,903386000.0,1.1,110681000.0,,260161000.0,,,109942000.0,,109942000.0,,,,,-739000.0,,120232000.0,139929000.0,593379000.0,,,149942000.0,,1163547000.0,40000000.0,703321000.0,,10013000.0,
2025-06-30,4755,,,-1259000.0,973740000.0,0.34,34469000.0,,270888000.0,,,33210000.0,,33210000.0,,,,,-1259000.0,,125596000.0,145292000.0,-224990000.0,,,52677000.0,,1244628000.0,19467000.0,-191780000.0,,-92615000.0,
2023-09-30,5469,,,1295143000.0,8509518000.0,1.95,1031505000.0,,3257953000.0,,,1743686000.0,,1743686000.0,,,,,712181000.0,,954327000.0,2303626000.0,1935150000.0,,,2354418000.0,,11767471000.0,610732000.0,3678836000.0,,50792000.0,
2023-12-31,5469,,,-12017000.0,7512388000.0,0.47,246572000.0,,2572326000.0,,,671602000.0,,671602000.0,0.0,,,,425030000.0,,957037000.0,1615289000.0,-533277000.0,,,1458718000.0,,10084714000.0,787116000.0,138325000.0,,-156571000.0,
2024-03-31,5469,,,811913000.0,6903720000.0,0.99,525789000.0,,2342432000.0,,,866190000.0,,866190000.0,,,,,340401000.0,,918739000.0,1423693000.0,1093614000.0,,,1747212000.0,,9246152000.0,881022000.0,1959804000.0,,323519000.0,
2024-06-30,5469,,,719075000.0,7714296000.0,1.76,925535000.0,,2686434000.0,,,1433908000.0,,1433908000.0,,,,,508373000.0,,1040398000.0,1646036000.0,753614000.0,,,2089471000.0,,10400730000.0,655563000.0,2187522000.0,,443435000.0,
2024-09-30,5469,,,268424000.0,8775346000.0,1.56,783167000.0,,3032651000.0,,,1306495000.0,,1306495000.0,,,,,523328000.0,,973422000.0,2059229000.0,-973745000.0,,,1841236000.0,,11807997000.0,534741000.0,332750000.0,,-217993000.0,
2024-12-31,5469,,,316390000.0,8060512000.0,1.6,777732000.0,,2116641000.0,,,959257000.0,,959257000.0,,,,,181525000.0,,1119909000.0,996732000.0,-365623000.0,,,1731078000.0,,10177153000.0,771821000.0,593634000.0,,734346000.0,
2025-03-31,5469,,,599264000.0,8402277000.0,1.52,735937000.0,,2166655000.0,,,1154031000.0,,1154031000.0,,,,,418094000.0,,927659000.0,1238996000.0,509851000.0,,,1734014000.0,,10568932000.0,579983000.0,1663882000.0,,495018000.0,
2025-06-30,5469,,,-1931193000.0,12306454000.0,1.15,555361000.0,,3257021000.0,,,952825000.0,,952825000.0,,,,,397464000.0,,1276758000.0,1980263000.0,-6869259000.0,,,1578068000.0,,15563475000.0,625243000.0,-5916434000.0,,-402195000.0,
2023-09-30,6116,,,-1212000.0,3881837000.0,-0.38,-1079616000.0,,-617917000.0,,,-1080828000.0,,-1080828000.0,,,,,-1212000.0,,478525000.0,-1096418000.0,-402001000.0,,,-1086999000.0,,3263920000.0,-6171000.0,-1482829000.0,,9419000.0,-24000.0
2023-12-31,6116,,,-1609000.0,3967638000.0,-0.64,-1854123000.0,,-970220000.0,,,-1855732000.0,,-1855732000.0,,,,,-1609000.0,,694203000.0,-1665665000.0,129634000.0,,,-1890382000.0,,2997418000.0,-34650000.0,-1726098000.0,,-224717000.0,1242000.0
2024-03-31,6116,,,-1316000.0,3169643000.0,-0.46,-1311835000.0,,-633113000.0,,,-1313151000.0,,-1313151000.0,,,,,-1316000.0,,466915000.0,-1100474000.0,12814000.0,,,-1155445000.0,,2536530000.0,157706000.0,-1300337000.0,,-54971000.0,446000.0
2024-06-30,6116,,,-1819000.0,3409799000.0,-0.35,-1006707000.0,,-1233072000.0,,,-1008526000.0,,-1008526000.0,,,,,-1819000.0,,474399000.0,-1707025000.0,-294180000.0,,,-984967000.0,,2176727000.0,23559000.0,-1302706000.0,,722058000.0,
2024-09-30,6116,,,-1292000.0,3241296000.0,-0.51,-1468253000.0,,-854215000.0,,,-1469545000.0,,-1469545000.0,,,,,-1292000.0,,455834000.0,-1310049000.0,-259404000.0,,,-1459876000.0,,2387081000.0,9669000.0,-1728949000.0,,-149827000.0,
2024-12-31,6116,,,-1493000.0,3742222000.0,-0.54,-1532639000.0,,-878076000.0,,,-1534132000.0,,-1534132000.0,,,,,-1493000.0,,562904000.0,-1440980000.0,-1648892000.0,,,-1499746000.0,,2864146000.0,34386000.0,-3183024000.0,,-58766000.0,
2025-03-31,6116,,,0.0,3213208000.0,-0.26,-730057000.0,,-313475000.0,,,-730057000.0,,-730057000.0,,,,,0.0,,366217000.0,-679692000.0,-76438000.0,,,-723911000.0,,2899733000.0,6146000.0,-806495000.0,,-44219000.0,
2025-06-30,6116,,,0.0,3452758000.0,-0.31,-904774000.0,,-451202000.0,,,-904774000.0,,-904774000.0,,,,,0.0,,302925000.0,-754127000.0,-710672000.0,,,-891885000.0,,3001556000.0,12889000.0,-1615446000.0,,-137758000.0,
2023-09-30,6515,,,,641003000.0,3.7,126727000.0,,343225000.0,,,126727000.0,,126727000.0,,,,,,,210618000.0,132607000.0,8636000.0,,,161862000.0,,984228000.0,35135000.0,135363000.0,,29255000.0,
2023-12-31,6515,,,,385485000.0,1.68,58120000.0,,287524000.0,,,58120000.0,,58120000.0,,,,,,,212906000.0,74618000.0,-6119000.0,,,50690000.0,,673009000.0,-7430000.0,52001000.0,,-23928000.0,
2024-03-31,6515,,,,607885000.0,5.81,199728000.0,,465193000.0,,,199728000.0,,199728000.0,,,,,,,242961000.0,222232000.0,5621000.0,,,249146000.0,,1073078000.0,49418000.0,205349000.0,,26914000.0,
2024-06-30,6515,,,,716214000.0,6.52,224122000.0,,539452000.0,,,224122000.0,,224122000.0,,,,,,,276577000.0,262875000.0,2742000.0,,,272127000.0,,1255666000.0,48005000.0,226864000.0,,9252000.0,
2024-09-30,6515,,,,1136378000.0,11.75,404169000.0,,793937000.0,,,404169000.0,,404169000.0,,,,,,,306919000.0,487018000.0,4355000.0,,,490320000.0,,1930315000.0,86151000.0,408524000.0,,3302000.0,
2024-12-31,6515,,,,804084000.0,10.23,357818000.0,,734953000.0,,,357818000.0,,357818000.0,,,,,,,338935000.0,396018000.0,-2054000.0,,,422989000.0,,1539037000.0,65171000.0,355764000.0,,26971000.0,
2025-03-31,6515,,,,1176857000.0,17.21,612808000.0,,1120450000.0,,,612808000.0,,612808000.0,,,,,,,392880000.0,727570000.0,6908000.0,,,765529000.0,,2297307000.0,152721000.0,619716000.0,,37959000.0,
2025-06-30,6515,,,,776748000.0,5.76,204958000.0,,745541000.0,,,204958000.0,,204958000.0,,,,,,,285537000.0,460004000.0,-38805000.0,,,264951000.0,,1522289000.0,59993000.0,166153000.0,,-195053000.0,
2023-09-30,6719,,,,533528000.0,0.49,39518000.0,,188370000.0,,,39518000.0,,39518000.0,,,,,,,214401000.0,-26031000.0,2160000.0,,,56995000.0,,721898000.0,17477000.0,41678000.0,,83026000.0,
2023-12-31,6719,,,,531479000.0,0.11,8911000.0,,274344000.0,,,8911000.0,,8911000.0,,,,,,,208387000.0,65957000.0,-7871000.0,,,6179000.0,,805823000.0,-2732000.0,1040000.0,,-59778000.0,
2024-03-31,6719,,,,566404000.0,1.41,115764000.0,,279866000.0,,,115764000.0,,115764000.0,,,,,,,233165000.0,46701000.0,-19036000.0,,,148329000.0,,846270000.0,32565000.0,96728000.0,,101628000.0,
2024-06-30,6719,,,,642093000.0,1.06,97071000.0,,279657000.0,,,97071000.0,,97071000.0,,,,,,,232436000.0,47221000.0,-12900000.0,,,109966000.0,,921750000.0,12895000.0,84171000.0,,62745000.0,
2024-09-30,6719,,,,750533000.0,0.06,20451000.0,,244028000.0,,,20451000.0,,20451000.0,,,,,,,214138000.0,29890000.0,-8589000.0,,,25927000.0,,994561000.0,5476000.0,11862000.0,,-3963000.0,
2024-12-31,6719,,,,619515000.0,-0.11,-3293000.0,,315867000.0,,,-3293000.0,,-3293000.0,,,,,,,305255000.0,10612000.0,-14678000.0,,,-7357000.0,,935382000.0,-4064000.0,-17971000.0,,-17969000.0,
2025-03-31,6719,,,,644666000.0,1.48,155997000.0,,334378000.0,,,155997000.0,,155997000.0,,,,,,,219959000.0,114419000.0,-6843000.0,,,189344000.0,,979044000.0,33347000.0,149154000.0,,74925000.0,
2025-06-30,6719,,,,793487000.0,0.41,42809000.0,,433698000.0,,,42809000.0,,42809000.0,,,,,,,234440000.0,199258000.0,-31186000.0,,,51889000.0,,1227185000.0,9080000.0,11623000.0,,-147369000.0,
2023-09-30,6768,0.0,,-645000.0,2465986000.0,0.42,81977000.0,,485074000.0,,,81278000.0,,81278000.0,0.0,,,,-699000.0,0.0,468470000.0,16604000.0,286630000.0,,,128722000.0,0.0,2951060000.0,47444000.0,367908000.0,,112118000.0,0.0
2023-12-31,6768,0.0,,-1059000.0,3270760000.0,0.85,167345000.0,,756493000.0,,,166274000.0,,166274000.0,0.0,,,,-1071000.0,0.0,536886000.0,219607000.0,-593303000.0,,,257019000.0,0.0,4027253000.0,90745000.0,-427029000.0,,37412000.0,0.0
2024-03-31,6768,0.0,,-591000.0,3203225000.0,1.73,339567000.0,,808701000.0,,,338976000.0,,338976000.0,0.0,,,,-591000.0,0.0,505657000.0,303044000.0,389458000.0,,,439184000.0,0.0,4011926000.0,100208000.0,728434000.0,,136140000.0,0.0
2024-06-30,6768,0.0,,-584000.0,3896539000.0,2.29,448656000.0,,1039189000.0,,,448070000.0,,448070000.0,,,,,-586000.0,,575427000.0,463762000.0,-1255000.0,,,572050000.0,,4935728000.0,123980000.0,446815000.0,,108288000.0,
2024-09-30,6768,0.0,,-473000.0,3342067000.0,1.76,344392000.0,,949442000.0,,,343930000.0,,343930000.0,0.0,,,,-462000.0,0.0,555369000.0,394073000.0,-43540000.0,,,438345000.0,0.0,4291509000.0,94415000.0,300390000.0,,44272000.0,0.0
2024-12-31,6768,,,-397000.0,4184923000.0,2.37,465498000.0,,1019772000.0,,,465051000.0,,465051000.0,,,,,-447000.0,,573252000.0,446520000.0,230881000.0,,,575813000.0,,5204695000.0,110762000.0,695932000.0,,129293000.0,
2025-03-31,6768,,,0.0,4791493000.0,2.71,536366000.0,,1216293000.0,,,536366000.0,,536366000.0,,,,,0.0,,603725000.0,612568000.0,141314000.0,,,715717000.0,,6007786000.0,179351000.0,677680000.0,,103149000.0,
2025-06-30,6768,,,0.0,4105031000.0,1.75,351229000.0,,1168237000.0,,,351229000.0,,351229000.0,,,,,0.0,,594138000.0,574099000.0,-1765180000.0,,,503518000.0,,5273268000.0,152289000.0,-1413951000.0,,-70581000.0,
2023-09-30,6770,,,,9446251000.0,-0.08,-333450000.0,,956198000.0,,,-333450000.0,,-333450000.0,,,,,,156684000.0,2520820000.0,-1407938000.0,223000.0,,,-414508000.0,,10402449000.0,-81058000.0,-333227000.0,,993430000.0,
2023-12-31,6770,,,,10820031000.0,-0.52,-2113844000.0,,341435000.0,,,-2113844000.0,,-2113844000.0,,,,,,152969000.0,2510994000.0,-2016590000.0,85140000.0,,,-2447740000.0,,11161466000.0,-333896000.0,-2028704000.0,,-431150000.0,
2024-03-31,6770,,,,9154181000.0,-0.11,-439236000.0,,1665865000.0,,,-439236000.0,,-439236000.0,,,,,,86766000.0,2824617000.0,-1071986000.0,-535000.0,,,-437919000.0,,10820046000.0,1317000.0,-439771000.0,,634067000.0,
2024-06-30,6770,,,,10536835000.0,-0.47,-1957896000.0,,586389000.0,,,-1957896000.0,,-1957896000.0,,,,,,4780000.0,2818723000.0,-2227554000.0,-1346000.0,,,-1956979000.0,,11123224000.0,917000.0,-1959242000.0,,270575000.0,
2024-09-30,6770,,,,12139835000.0,-0.69,-2878761000.0,,-489061000.0,,,-2878761000.0,,-2878761000.0,,,,,,-21529000.0,2183525000.0,-2694115000.0,2258000.0,,,-2878159000.0,,11650774000.0,602000.0,-2876503000.0,,-184044000.0,
2024-12-31,6770,,,,12369434000.0,-0.37,-1501406000.0,,-1237768000.0,,,-1501406000.0,,-1501406000.0,,,,,,1259742000.0,1993784000.0,-1971810000.0,200285000.0,,,-1558692000.0,,11131666000.0,-57286000.0,-1301121000.0,,413118000.0,
2025-03-31,6770,,,,11652534000.0,-0.26,-1097047000.0,,-536058000.0,,,-1097047000.0,,-1097047000.0,,,,,,1770364000.0,2092437000.0,-858131000.0,1015000.0,,,-932321000.0,,11116476000.0,164726000.0,-1096032000.0,,-74190000.0,
2025-06-30,6770,,,,12299949000.0,-0.8,-3333591000.0,,-1021981000.0,,,-3333591000.0,,-3333591000.0,,,,,,1279739000.0,1954193000.0,-1696435000.0,-1221000.0,,,-3225624000.0,,11277968000.0,107967000.0,-3334812000.0,,-1529189000.0,
2023-09-30,8046,,,,8706219000.0,1.67,1075637000.0,,1521165000.0,,,1075637000.0,,1075637000.0,,,,,,,490493000.0,1030672000.0,777600000.0,,,1442888000.0,,10227384000.0,367251000.0,1853237000.0,,412216000.0,
2023-12-31,8046,,,,8294749000.0,1.3,843171000.0,,1016145000.0,,,843171000.0,,843171000.0,,,,,,,326112000.0,690033000.0,-331010000.0,,,542502000.0,,9310894000.0,-300669000.0,512161000.0,,-147531000.0,
2024-03-31,8046,,,,7481039000.0,-0.24,-152420000.0,,-380467000.0,,,-152420000.0,,-152420000.0,,,,,,,413540000.0,-794007000.0,705480000.0,,,-241411000.0,,7100572000.0,-88991000.0,553060000.0,,552596000.0,
2024-06-30,8046,,,,7937110000.0,0.19,118597000.0,,183496000.0,,,118597000.0,,118597000.0,,,,,,,390467000.0,-206971000.0,158215000.0,,,179621000.0,,8120606000.0,61024000.0,276812000.0,,386592000.0,
2024-09-30,8046,,,,8654135000.0,0.09,58891000.0,,537736000.0,,,58891000.0,,58891000.0,,,,,,,412777000.0,124959000.0,-178418000.0,,,67325000.0,,9191871000.0,8434000.0,-119527000.0,,-57634000.0,
2024-12-31,8046,,,,7853349000.0,0.28,178659000.0,,16933000.0,,,178659000.0,,178659000.0,,,,,,,407570000.0,-390637000.0,207353000.0,,,157531000.0,,7870282000.0,-21128000.0,386012000.0,,548168000.0,
2025-03-31,8046,,,,8027749000.0,0.32,207473000.0,,430283000.0,,,207473000.0,,207473000.0,,,,,,,397192000.0,33091000.0,250966000.0,,,256141000.0,,8458032000.0,48668000.0,458439000.0,,223050000.0,
2025-06-30,8046,,,,8814108000.0,-0.29,-187429000.0,,768811000.0,,,-187429000.0,,-187429000.0,,,,,,,402732000.0,366079000.0,-1765497000.0,,,-226580000.0,,9582919000.0,-39151000.0,-1952926000.0,,-592659000.0,
2023-09-30,8105,,,,1984308000.0,0.29,127338000.0,,176616000.0,,,127338000.0,,127338000.0,,,,,,,177695000.0,-1079000.0,23716000.0,,,132432000.0,,2160924000.0,5094000.0,151054000.0,,133511000.0,
2023-12-31,8105,,,,1949237000.0,-0.03,-10850000.0,,230862000.0,,,-10850000.0,,-10850000.0,,,,,,,181043000.0,49819000.0,-22098000.0,,,-5097000.0,,2180099000.0,5753000.0,-32948000.0,,-54916000.0,
2024-03-31,8105,,,,1883186000.0,0.15,66098000.0,,112479000.0,,,66098000.0,,66098000.0,,,,,,,176933000.0,-64454000.0,22942000.0,,,73252000.0,,1995665000.0,7154000.0,89040000.0,,137706000.0,
2024-06-30,8105,,,,1875533000.0,-0.15,-64502000.0,,30007000.0,,,-64502000.0,,-64502000.0,,,,,,,174842000.0,-144835000.0,5720000.0,,,-50117000.0,,1905540000.0,14385000.0,-58782000.0,,94718000.0,
2024-09-30,8105,,,,2289890000.0,0.03,10937000.0,,171453000.0,,,10937000.0,,10937000.0,,,,,,,164593000.0,6860000.0,-4858000.0,,,17918000.0,,2461343000.0,6981000.0,6079000.0,,11058000.0,
2024-12-31,8105,,,,2270789000.0,0.12,54584000.0,,133789000.0,,,54584000.0,,54584000.0,,,,,,,201314000.0,-67525000.0,15495000.0,,,57884000.0,,2404578000.0,3300000.0,70079000.0,,125409000.0,
2025-03-31,8105,,,,1905017000.0,0.1,45760000.0,,142461000.0,,,45760000.0,,45760000.0,,,,,,,163115000.0,-20654000.0,9942000.0,,,52299000.0,,2047478000.0,6539000.0,55702000.0,,72953000.0,
2025-06-30,8105,,,,2103541000.0,-0.67,-295669000.0,,127606000.0,,,-295669000.0,,-295669000.0,,,,,,,176072000.0,-48466000.0,-83087000.0,,,-280171000.0,,2231147000.0,15498000.0,-378756000.0,,-231705000.0,
2023-09-30,9955,,,,255619000.0,-0.2,-20130000.0,,6606000.0,,,-20130000.0,,-20130000.0,,,,,,,29160000.0,-22554000.0,3201000.0,,,-20130000.0,,262225000.0,0.0,-16929000.0,,2424000.0,
2023-12-31,9955,,,0.0,267986000.0,-0.26,-27532000.0,,7375000.0,,,-27532000.0,,-27532000.0,,,,,0.0,,28192000.0,-20817000.0,-2142000.0,,,-27532000.0,,275361000.0,0.0,-29674000.0,,-6715000.0,
2024-03-31,9955,,,0.0,275090000.0,-0.31,-31566000.0,,-2202000.0,,,-31566000.0,,-31566000.0,,,,,0.0,,31439000.0,-33641000.0,1973000.0,,,-31566000.0,,272888000.0,0.0,-29593000.0,,2075000.0,
2024-06-30,9955,,,0.0,348543000.0,-0.23,-24548000.0,,3678000.0,,,-24548000.0,,-24548000.0,,,,,0.0,,29494000.0,-25816000.0,852000.0,,,-24548000.0,,352221000.0,0.0,-23696000.0,,1268000.0,
2024-09-30,9955,,,,267518000.0,-0.22,-22006000.0,,21382000.0,,,-22006000.0,,-22006000.0,,,,,,,34151000.0,-12769000.0,1628000.0,,,-22006000.0,,288900000.0,0.0,-20378000.0,,-9237000.0,
2024-12-31,9955,,,0.0,302727000.0,-0.82,-85105000.0,,-21271000.0,,,-85105000.0,,-85105000.0,,,,,0.0,,41173000.0,-62444000.0,-853000.0,,,-85105000.0,,281456000.0,0.0,-85958000.0,,-22661000.0,
2025-03-31,9955,,,0.0,244856000.0,-0.12,-12469000.0,,28821000.0,,,-12469000.0,,-12469000.0,,,,,0.0,,37359000.0,-8538000.0,1565000.0,,,-12469000.0,,273677000.0,0.0,-10904000.0,,-3931000.0,
2025-06-30,9955,,,0.0,393880000.0,-0.29,-29726000.0,,27395000.0,,,-29726000.0,,-29726000.0,,,,,0.0,,34759000.0,-7364000.0,-7944000.0,,,-29722000.0,,421275000.0,4000.0,-37670000.0,,-22358000.0,
