date,stock_id,dividend_yield,PER,PBR
2023-07-17,3419,1.0,83.54,1.67
2023-07-18,3419,1.03,81.25,1.62
2023-07-19,3419,1.03,81.25,1.62
2023-07-20,3419,1.02,81.67,1.63
2023-07-21,3419,1.04,80.42,1.6
2023-07-24,3419,1.06,78.54,1.57
2023-07-25,3419,1.06,78.96,1.57
2023-07-26,3419,1.07,77.92,1.55
2023-07-27,3419,1.04,79.79,1.59
2023-07-28,3419,1.06,78.75,1.57
2023-07-31,3419,1.04,80.0,1.59
2023-08-01,3419,1.0,83.75,1.67
2023-08-02,3419,0.99,83.96,1.67
2023-08-04,3419,0.99,84.17,1.68
2023-08-07,3419,1.0,83.33,1.66
2023-08-08,3419,1.03,81.25,1.62
2023-08-09,3419,1.04,80.0,1.59
2023-08-10,3419,1.06,78.54,1.57
2023-08-11,3419,1.06,62.67,1.58
2023-08-14,3419,1.11,59.83,1.51
2023-08-15,3419,1.09,61.33,1.55
2023-08-16,3419,1.1,60.67,1.53
2023-08-17,3419,1.08,61.83,1.56
2023-08-18,3419,1.1,60.67,1.53
2023-08-21,3419,1.1,60.67,1.53
2023-08-22,3419,1.11,60.17,1.52
2023-08-23,3419,1.08,61.67,1.55
2023-08-24,3419,1.08,61.83,1.56
2023-08-25,3419,1.05,63.33,1.6
2023-08-28,3419,1.04,64.17,1.62
2023-08-29,3419,1.03,64.83,1.63
2023-08-30,3419,1.03,64.83,1.63
2023-08-31,3419,1.02,65.33,1.65
2023-09-01,3419,1.02,65.67,1.66
2023-09-04,3419,1.04,64.33,1.62
2023-09-05,3419,1.04,64.33,1.62
2023-09-06,3419,1.04,64.33,1.62
2023-09-07,3419,1.05,63.33,1.6
2023-09-08,3419,1.06,63.0,1.59
2023-09-11,3419,1.09,61.0,1.54
2023-09-12,3419,1.09,61.17,1.54
2023-09-13,3419,1.09,61.33,1.55
2023-09-14,3419,1.03,65.0,1.64
2023-09-15,3419,1.01,66.0,1.66
2023-09-18,3419,1.0,66.83,1.68
2023-09-19,3419,1.0,66.5,1.68
2023-09-20,3419,1.02,65.17,1.64
2023-09-21,3419,1.05,63.67,1.61
2023-09-22,3419,1.04,64.0,1.61
2023-09-25,3419,1.04,63.83,1.61
2023-09-26,3419,1.06,62.67,1.58
2023-09-27,3419,1.08,62.0,1.56
2023-09-28,3419,1.06,63.0,1.59
2023-10-02,3419,1.05,63.33,1.6
2023-10-03,3419,1.07,62.5,1.58
2023-10-04,3419,1.09,61.33,1.55
2023-10-05,3419,1.08,61.83,1.56
2023-10-06,3419,1.07,62.33,1.57
2023-10-11,3419,1.1,60.67,1.53
2023-10-12,3419,1.07,62.5,1.58
2023-10-13,3419,1.08,62.0,1.56
2023-10-16,3419,1.08,61.5,1.55
2023-10-17,3419,1.09,61.17,1.54
2023-10-18,3419,1.11,60.0,1.51
2023-10-19,3419,1.11,60.17,1.52
2023-10-20,3419,1.1,60.67,1.53
2023-10-23,3419,1.1,60.83,1.53
2023-10-24,3419,1.07,62.33,1.57
2023-10-25,3419,1.07,62.5,1.58
2023-10-26,3419,1.08,62.0,1.56
2023-10-27,3419,1.07,62.17,1.57
2023-10-30,3419,1.07,62.17,1.57
2023-10-31,3419,1.08,61.67,1.55
2023-11-01,3419,1.1,60.83,1.53
2023-11-02,3419,1.08,61.67,1.55
2023-11-03,3419,1.08,61.67,1.55
2023-11-06,3419,1.06,63.17,1.59
2023-11-07,3419,1.06,62.67,1.58
2023-11-08,3419,1.05,63.5,1.6
2023-11-09,3419,1.05,63.5,1.6
2023-11-10,3419,1.07,0.0,1.59
2023-11-13,3419,1.11,0.0,1.53
2023-11-14,3419,1.11,0.0,1.53
2023-11-15,3419,1.1,0.0,1.54
2023-11-16,3419,1.08,0.0,1.57
2023-11-17,3419,1.08,0.0,1.57
2023-11-20,3419,1.08,0.0,1.58
2023-11-21,3419,1.07,0.0,1.59
2023-11-22,3419,1.06,0.0,1.61
2023-11-23,3419,1.06,0.0,1.61
2023-11-24,3419,1.07,0.0,1.59
2023-11-27,3419,1.09,0.0,1.56
2023-11-28,3419,1.09,0.0,1.56
2023-11-29,3419,1.08,0.0,1.57
2023-11-30,3419,1.08,0.0,1.58
2023-12-01,3419,1.07,0.0,1.59
2023-12-04,3419,1.06,0.0,1.6
2023-12-05,3419,1.07,0.0,1.59
2023-12-06,3419,1.08,0.0,1.58
2023-12-07,3419,1.05,0.0,1.62
2023-12-08,3419,1.06,0.0,1.61
2023-12-11,3419,1.09,0.0,1.56
2023-12-12,3419,1.1,0.0,1.54
2023-12-13,3419,1.08,0.0,1.57
2023-12-14,3419,1.09,0.0,1.56
2023-12-15,3419,1.1,0.0,1.55
2023-12-18,3419,1.1,0.0,1.54
2023-12-19,3419,1.12,0.0,1.52
2023-12-20,3419,1.08,0.0,1.57
2023-12-21,3419,1.1,0.0,1.55
2023-12-22,3419,1.09,0.0,1.56
2023-12-25,3419,1.1,0.0,1.55
2023-12-26,3419,1.09,0.0,1.56
2023-12-27,3419,1.09,0.0,1.56
2023-12-28,3419,1.1,0.0,1.55
2023-12-29,3419,1.1,0.0,1.55
2024-01-02,3419,1.1,0.0,1.54
2024-01-03,3419,1.11,0.0,1.53
2024-01-04,3419,1.11,0.0,1.53
2024-01-05,3419,1.12,0.0,1.52
2024-01-08,3419,1.12,0.0,1.52
2024-01-09,3419,1.12,0.0,1.51
2024-01-10,3419,1.13,0.0,1.51
2024-01-11,3419,1.11,0.0,1.53
2024-01-12,3419,1.12,0.0,1.52
2024-01-15,3419,1.12,0.0,1.52
2024-01-16,3419,1.14,0.0,1.49
2024-01-17,3419,1.16,0.0,1.46
2024-01-18,3419,1.16,0.0,1.46
2024-01-19,3419,1.16,0.0,1.47
2024-01-22,3419,1.16,0.0,1.47
2024-01-23,3419,1.14,0.0,1.49
2024-01-24,3419,1.13,0.0,1.51
2024-01-25,3419,1.14,0.0,1.49
2024-01-26,3419,1.14,0.0,1.49
2024-01-29,3419,1.14,0.0,1.49
2024-01-30,3419,1.15,0.0,1.48
2024-01-31,3419,1.16,0.0,1.47
2024-02-01,3419,1.14,0.0,1.5
2024-02-02,3419,1.14,0.0,1.5
2024-02-05,3419,1.13,0.0,1.5
2024-02-15,3419,1.13,0.0,1.51
2024-02-16,3419,1.1,0.0,1.54
2024-02-19,3419,1.11,0.0,1.53
2024-02-20,3419,1.11,0.0,1.53
2024-02-21,3419,1.11,0.0,1.53
2024-02-22,3419,1.12,0.0,1.52
2024-02-23,3419,1.13,0.0,1.51
2024-02-26,3419,1.11,0.0,1.53
2024-02-27,3419,1.12,0.0,1.51
2024-02-29,3419,1.13,0.0,1.51
2024-03-01,3419,1.13,0.0,1.51
2024-03-04,3419,1.11,0.0,1.53
2024-03-05,3419,1.13,0.0,1.51
2024-03-06,3419,1.14,0.0,1.49
2024-03-07,3419,1.17,0.0,1.46
2024-03-08,3419,1.19,0.0,1.43
2024-03-11,3419,1.2,0.0,1.41
2024-03-12,3419,1.2,0.0,1.42
2024-03-13,3419,1.18,0.0,1.44
2024-03-14,3419,1.2,0.0,1.42
2024-03-15,3419,1.23,0.0,1.39
2024-03-18,3419,1.24,0.0,1.37
2024-03-19,3419,1.25,0.0,1.36
2024-03-20,3419,1.26,0.0,1.35
2024-03-21,3419,1.21,0.0,1.4
2024-03-22,3419,1.21,0.0,1.41
2024-03-25,3419,1.2,0.0,1.41
2024-03-26,3419,1.23,0.0,1.38
2024-03-27,3419,1.22,0.0,1.39
2024-03-28,3419,1.22,0.0,1.5
2024-03-29,3419,1.23,0.0,1.49
2024-04-01,3419,1.22,0.0,1.51
2024-04-02,3419,1.23,0.0,1.5
2024-04-03,3419,1.23,0.0,1.49
2024-04-08,3419,1.23,0.0,1.5
2024-04-09,3419,1.23,0.0,1.49
2024-04-10,3419,1.22,0.0,1.51
2024-04-11,3419,1.19,0.0,1.54
2024-04-12,3419,1.21,0.0,1.52
2024-04-15,3419,1.22,0.0,1.51
2024-04-16,3419,1.26,0.0,1.46
2024-04-17,3419,1.23,0.0,1.49
2024-04-18,3419,1.23,0.0,1.5
2024-04-19,3419,1.27,0.0,1.45
2024-04-22,3419,1.27,0.0,1.45
2024-04-23,3419,1.24,0.0,1.48
2024-04-24,3419,1.23,0.0,1.49
2024-04-25,3419,1.23,0.0,1.49
2024-04-26,3419,1.25,0.0,1.47
2024-04-29,3419,1.24,0.0,1.48
2024-04-30,3419,1.22,0.0,1.51
2024-05-02,3419,1.21,0.0,1.52
2024-05-03,3419,1.2,0.0,1.53
2024-05-06,3419,1.2,0.0,1.53
2024-05-07,3419,1.19,0.0,1.54
2024-05-08,3419,1.19,0.0,1.54
2024-05-09,3419,1.2,0.0,1.52
2024-05-10,3419,1.22,0.0,1.5
2024-05-13,3419,1.22,0.0,1.5
2024-05-14,3419,1.23,0.0,1.51
2024-05-15,3419,1.23,0.0,1.51
2024-05-16,3419,1.25,0.0,1.5
2024-05-17,3419,1.23,0.0,1.51
2024-05-20,3419,1.24,0.0,1.5
2024-05-21,3419,1.2,0.0,1.56
2024-05-22,3419,1.2,0.0,1.55
2024-05-23,3419,1.22,0.0,1.54
2024-05-24,3419,1.2,0.0,1.56
2024-05-27,3419,1.18,0.0,1.58
2024-05-28,3419,1.18,0.0,1.58
2024-05-29,3419,1.18,0.0,1.58
2024-05-30,3419,1.2,0.0,1.56
2024-05-31,3419,1.19,0.0,1.57
2024-06-03,3419,1.12,0.0,1.67
2024-06-04,3419,1.13,0.0,1.65
2024-06-05,3419,1.15,0.0,1.62
2024-06-06,3419,1.18,0.0,1.59
2024-06-07,3419,1.16,0.0,1.62
2024-06-11,3419,1.12,0.0,1.66
2024-06-12,3419,1.15,0.0,1.63
2024-06-13,3419,1.14,0.0,1.64
2024-06-14,3419,1.13,0.0,1.66
2024-06-17,3419,1.1,0.0,1.7
2024-06-18,3419,1.11,0.0,1.69
2024-06-19,3419,1.13,0.0,1.65
2024-06-20,3419,1.11,0.0,1.68
2024-06-21,3419,1.09,0.0,1.72
2024-06-24,3419,1.09,0.0,1.72
2024-06-25,3419,1.06,0.0,1.76
2024-06-26,3419,1.03,0.0,1.81
2024-06-27,3419,0.0,0.0,1.76
2024-06-28,3419,0.0,0.0,1.83
2024-07-01,3419,0.0,0.0,1.81
2024-07-02,3419,0.0,0.0,1.81
2024-07-03,3419,0.0,0.0,1.82
2024-07-04,3419,0.0,0.0,1.83
2024-07-05,3419,0.0,0.0,1.86
2024-07-08,3419,0.0,0.0,1.87
2024-07-09,3419,0.0,0.0,1.88
2024-07-10,3419,0.0,0.0,1.87
2024-07-11,3419,0.0,0.0,1.84
2024-07-12,3419,0.0,0.0,1.83
2024-07-15,3419,0.0,0.0,1.83
2024-07-16,3419,0.0,0.0,1.77
2024-07-17,3419,0.0,0.0,1.79
2024-07-18,3419,0.0,0.0,1.77
2024-07-19,3419,0.0,0.0,1.84
2024-07-22,3419,0.0,0.0,1.79
2024-07-23,3419,0.0,0.0,1.77
2024-07-26,3419,0.0,0.0,1.75
2024-07-29,3419,0.0,0.0,1.7
2024-07-30,3419,0.0,0.0,1.72
2024-07-31,3419,0.0,0.0,1.72
2024-08-01,3419,0.0,0.0,1.77
2024-08-02,3419,0.0,0.0,1.69
2024-08-05,3419,0.0,0.0,1.52
2024-08-06,3419,0.0,0.0,1.43
2024-08-07,3419,0.0,0.0,1.56
2024-08-08,3419,0.0,0.0,1.55
2024-08-09,3419,0.0,0.0,1.56
2024-08-12,3419,0.0,0.0,1.57
2024-08-13,3419,0.0,0.0,1.56
2024-08-14,3419,0.0,0.0,1.6
2024-08-15,3419,0.0,0.0,1.58
2024-08-16,3419,0.0,0.0,1.62
2024-08-19,3419,0.0,0.0,1.65
2024-08-20,3419,0.0,0.0,1.64
2024-08-21,3419,0.0,0.0,1.64
2024-08-22,3419,0.0,0.0,1.63
2024-08-23,3419,0.0,0.0,1.61
2024-08-26,3419,0.0,0.0,1.61
2024-08-27,3419,0.0,0.0,1.62
2024-08-28,3419,0.0,0.0,1.62
2024-08-29,3419,0.0,0.0,1.62
2024-08-30,3419,0.0,0.0,1.64
2024-09-02,3419,0.0,0.0,1.62
2024-09-03,3419,0.0,0.0,1.59
2024-09-04,3419,0.0,0.0,1.5
2024-09-05,3419,0.0,0.0,1.52
2024-09-06,3419,0.0,0.0,1.52
2024-09-09,3419,0.0,0.0,1.52
2024-09-10,3419,0.0,0.0,1.51
2024-09-11,3419,0.0,0.0,1.46
2024-09-12,3419,0.0,0.0,1.54
2024-09-13,3419,0.0,0.0,1.53
2024-09-16,3419,0.0,0.0,1.59
2024-09-18,3419,0.0,0.0,1.54
2024-09-19,3419,0.0,0.0,1.56
2024-09-20,3419,0.0,0.0,1.56
2024-09-23,3419,0.0,0.0,1.55
2024-09-24,3419,0.0,0.0,1.54
2024-09-25,3419,0.0,0.0,1.55
2024-09-26,3419,0.0,0.0,1.55
2024-09-27,3419,0.0,0.0,1.57
2024-09-30,3419,0.0,0.0,1.58
2024-10-01,3419,0.0,0.0,1.55
2024-10-04,3419,0.0,0.0,1.56
2024-10-07,3419,0.0,0.0,1.59
2024-10-08,3419,0.0,0.0,1.64
2024-10-09,3419,0.0,0.0,1.61
2024-10-11,3419,0.0,0.0,1.64
2024-10-14,3419,0.0,0.0,1.65
2024-10-15,3419,0.0,0.0,1.65
2024-10-16,3419,0.0,0.0,1.66
2024-10-17,3419,0.0,0.0,1.67
2024-10-18,3419,0.0,0.0,1.64
2024-10-21,3419,0.0,0.0,1.65
2024-10-22,3419,0.0,0.0,1.65
2024-10-23,3419,0.0,0.0,1.64
2024-10-24,3419,0.0,0.0,1.63
2024-10-25,3419,0.0,0.0,1.63
2024-10-28,3419,0.0,0.0,1.62
2024-10-29,3419,0.0,0.0,1.59
2024-10-30,3419,0.0,0.0,1.57
2024-11-01,3419,0.0,0.0,1.59
2024-11-04,3419,0.0,0.0,1.55
2024-11-05,3419,0.0,0.0,1.55
2024-11-06,3419,0.0,0.0,1.55
2024-11-07,3419,0.0,0.0,1.58
2024-11-08,3419,0.0,0.0,1.74
2024-11-11,3419,0.0,0.0,1.72
2024-11-12,3419,0.0,0.0,1.68
2024-11-13,3419,0.0,0.0,1.75
2024-11-14,3419,0.0,0.0,1.8
2024-11-15,3419,0.0,0.0,1.75
2024-11-18,3419,0.0,0.0,1.71
2024-11-19,3419,0.0,0.0,1.77
2024-11-20,3419,0.0,0.0,1.74
2024-11-21,3419,0.0,0.0,1.77
2024-11-22,3419,0.0,0.0,1.78
2024-11-25,3419,0.0,0.0,1.8
2024-11-26,3419,0.0,0.0,1.91
2024-11-27,3419,0.0,0.0,1.81
2024-11-28,3419,0.0,0.0,1.88
2024-11-29,3419,0.0,0.0,1.9
2024-12-02,3419,0.0,0.0,1.88
2024-12-03,3419,0.0,0.0,1.89
2024-12-04,3419,0.0,0.0,1.88
2024-12-05,3419,0.0,0.0,1.84
2024-12-06,3419,0.0,0.0,1.82
2024-12-09,3419,0.0,0.0,1.79
2024-12-10,3419,0.0,0.0,1.75
2024-12-11,3419,0.0,0.0,1.8
2024-12-12,3419,0.0,0.0,1.76
2024-12-13,3419,0.0,0.0,1.71
2024-12-16,3419,0.0,0.0,1.65
2024-12-17,3419,0.0,0.0,1.67
2024-12-18,3419,0.0,0.0,1.67
2024-12-19,3419,0.0,0.0,1.68
2024-12-20,3419,0.0,0.0,1.75
2024-12-23,3419,0.0,0.0,1.75
2024-12-24,3419,0.0,0.0,1.72
2024-12-25,3419,0.0,0.0,1.74
2024-12-26,3419,0.0,0.0,1.73
2024-12-27,3419,0.0,0.0,1.71
2024-12-30,3419,0.0,0.0,1.79
2024-12-31,3419,0.0,0.0,1.79
2025-01-02,3419,0.0,0.0,1.8
2025-01-03,3419,0.0,0.0,1.82
2025-01-06,3419,0.0,0.0,1.88
2025-01-07,3419,0.0,0.0,1.8
2025-01-08,3419,0.0,0.0,1.79
2025-01-09,3419,0.0,0.0,1.67
2025-01-10,3419,0.0,0.0,1.67
2025-01-13,3419,0.0,0.0,1.67
2025-01-14,3419,0.0,0.0,1.69
2025-01-15,3419,0.0,0.0,1.67
2025-01-16,3419,0.0,0.0,1.69
2025-01-17,3419,0.0,0.0,1.69
2025-01-20,3419,0.0,0.0,1.71
2025-01-21,3419,0.0,0.0,1.68
2025-01-22,3419,0.0,0.0,1.69
2025-02-03,3419,0.0,0.0,1.66
2025-02-04,3419,0.0,0.0,1.67
2025-02-05,3419,0.0,0.0,1.7
2025-02-06,3419,0.0,0.0,1.72
2025-02-07,3419,0.0,0.0,1.74
2025-02-10,3419,0.0,0.0,1.72
2025-02-11,3419,0.0,0.0,1.75
2025-02-12,3419,0.0,0.0,1.76
2025-02-13,3419,0.0,0.0,1.8
2025-02-14,3419,0.0,0.0,1.79
2025-02-17,3419,0.0,0.0,1.79
2025-02-18,3419,0.0,0.0,1.81
2025-02-19,3419,0.0,0.0,1.84
2025-02-20,3419,0.0,0.0,1.83
2025-02-21,3419,0.0,0.0,1.84
2025-02-24,3419,0.0,0.0,1.82
2025-02-25,3419,0.0,0.0,1.8
2025-02-26,3419,0.0,0.0,1.79
2025-02-27,3419,0.0,0.0,1.76
2025-02-28,3419,0.0,0.0,1.81
2025-03-03,3419,0.0,0.0,1.73
2025-03-04,3419,0.0,0.0,1.77
2025-03-05,3419,0.0,0.0,1.78
2025-03-06,3419,0.0,0.0,1.74
2025-03-07,3419,0.0,0.0,1.73
2025-03-10,3419,0.0,0.0,1.72
2025-03-11,3419,0.0,0.0,1.7
2025-03-12,3419,0.0,0.0,1.69
2025-03-13,3419,0.0,0.0,1.68
2025-03-14,3419,0.0,0.0,1.68
2025-03-17,3419,0.0,0.0,1.66
2025-03-18,3419,0.0,0.0,1.64
2025-03-19,3419,0.0,0.0,1.66
2025-03-20,3419,0.0,0.0,1.67
2025-03-21,3419,0.0,0.0,1.66
2025-03-24,3419,0.0,0.0,1.68
2025-03-25,3419,0.0,0.0,1.65
2025-03-26,3419,0.0,0.0,1.66
2025-03-27,3419,0.0,0.0,1.64
2025-03-28,3419,0.0,0.0,1.59
2025-03-31,3419,0.0,0.0,1.52
2025-04-01,3419,0.0,0.0,1.57
2025-04-02,3419,0.0,0.0,1.57
2025-04-07,3419,0.0,0.0,1.41
2025-04-08,3419,0.0,0.0,1.54
2025-04-09,3419,0.0,0.0,1.39
2025-04-10,3419,0.0,0.0,1.5
2025-04-11,3419,0.0,0.0,1.46
2025-04-14,3419,0.0,0.0,1.48
2025-04-15,3419,0.0,0.0,1.51
2025-04-16,3419,0.0,0.0,1.46
2025-04-17,3419,0.0,0.0,1.47
2025-04-18,3419,0.0,0.0,1.49
2025-04-21,3419,0.0,0.0,1.43
2025-04-22,3419,0.0,0.0,1.41
2025-04-23,3419,0.0,0.0,1.48
2025-04-24,3419,0.0,0.0,1.49
2025-04-25,3419,0.0,0.0,1.48
2025-04-28,3419,0.0,0.0,1.49
2025-04-29,3419,0.0,0.0,1.52
2025-04-30,3419,0.0,0.0,1.51
2025-05-02,3419,0.0,0.0,1.5
2025-05-05,3419,0.0,0.0,1.45
2025-05-06,3419,0.0,0.0,1.48
2025-05-07,3419,0.0,0.0,1.47
2025-05-08,3419,0.0,0.0,1.47
2025-05-09,3419,0.0,0.0,1.47
2025-05-12,3419,0.0,0.0,1.5
2025-05-13,3419,0.0,0.0,1.49
2025-05-14,3419,0.0,0.0,1.57
2025-05-15,3419,0.0,0.0,1.56
2025-05-16,3419,0.0,0.0,1.54
2025-05-19,3419,0.0,0.0,1.5
2025-05-20,3419,0.0,0.0,1.52
2025-05-21,3419,0.0,0.0,1.54
2025-05-22,3419,0.0,0.0,1.5
2025-05-23,3419,0.0,0.0,1.49
2025-05-26,3419,0.0,0.0,1.48
2025-05-27,3419,0.0,0.0,1.48
2025-05-28,3419,0.0,0.0,1.47
2025-05-29,3419,0.0,0.0,1.42
2025-06-02,3419,0.0,0.0,1.38
2025-06-03,3419,0.0,0.0,1.37
2025-06-04,3419,0.0,0.0,1.39
2025-06-05,3419,0.0,0.0,1.39
2025-06-06,3419,0.0,0.0,1.39
2025-06-09,3419,0.0,0.0,1.38
2025-06-10,3419,0.0,0.0,1.39
2025-06-11,3419,0.0,0.0,1.41
2025-06-12,3419,0.0,0.0,1.39
2025-06-13,3419,0.0,0.0,1.37
2025-06-16,3419,0.0,0.0,1.38
2025-06-17,3419,0.0,0.0,1.38
2025-06-18,3419,0.0,0.0,1.36
2025-06-19,3419,0.0,0.0,1.31
2025-06-20,3419,0.0,0.0,1.31
2025-06-23,3419,0.0,0.0,1.29
2025-06-24,3419,0.0,0.0,1.35
2025-06-25,3419,0.0,0.0,1.33
2025-06-26,3419,0.0,0.0,1.36
2025-06-27,3419,0.0,0.0,1.36
2025-06-30,3419,0.0,0.0,1.33
2025-07-01,3419,0.0,0.0,1.33
2025-07-02,3419,0.0,0.0,1.34
2025-07-03,3419,0.0,0.0,1.37
2025-07-04,3419,0.0,0.0,1.35
2025-07-07,3419,0.0,0.0,1.34
2025-07-08,3419,0.0,0.0,1.34
2025-07-09,3419,0.0,0.0,1.35
2025-07-10,3419,0.0,0.0,1.33
2025-07-11,3419,0.0,0.0,1.39
2025-07-14,3419,0.0,0.0,1.35
2025-07-15,3419,0.0,0.0,1.35
2025-07-16,3419,0.0,0.0,1.37
2025-07-17,3419,0.0,0.0,1.37
2025-07-18,3419,0.0,0.0,1.35
2025-07-21,3419,0.0,0.0,1.35
2025-07-22,3419,0.0,0.0,1.33
2025-07-23,3419,0.0,0.0,1.34
2025-07-24,3419,0.0,0.0,1.34
2025-07-25,3419,0.0,0.0,1.34
2025-07-28,3419,0.0,0.0,1.34
2025-07-29,3419,0.0,0.0,1.35
2025-07-30,3419,0.0,0.0,1.36
2025-07-31,3419,0.0,0.0,1.35
2025-08-01,3419,0.0,0.0,1.36
2025-08-04,3419,0.0,0.0,1.36
2025-08-05,3419,0.0,0.0,1.36
2025-08-06,3419,0.0,0.0,1.36
2025-08-07,3419,0.0,0.0,1.36
2025-08-08,3419,0.0,0.0,1.36
2025-08-11,3419,0.0,0.0,1.34
2025-08-12,3419,0.0,0.0,1.35
2025-08-13,3419,0.0,0.0,1.34
2025-08-14,3419,0.0,0.0,1.53
2025-08-15,3419,0.0,0.0,1.55
2025-08-18,3419,0.0,0.0,1.54
2025-08-19,3419,0.0,0.0,1.57
2025-08-20,3419,0.0,0.0,1.52
2025-08-21,3419,0.0,0.0,1.54
2025-08-22,3419,0.0,0.0,1.54
2025-08-25,3419,0.0,0.0,1.54
2025-08-26,3419,0.0,0.0,1.53
2025-08-27,3419,0.0,0.0,1.54
2025-08-28,3419,0.0,0.0,1.56
2025-08-29,3419,0.0,0.0,1.54
2025-09-01,3419,0.0,0.0,1.52
2025-09-02,3419,0.0,0.0,1.53
2025-09-03,3419,0.0,0.0,1.52
2025-09-04,3419,0.0,0.0,1.52
2025-09-05,3419,0.0,0.0,1.57
2025-09-08,3419,0.0,0.0,1.58
2025-09-09,3419,0.0,0.0,1.58
2025-09-10,3419,0.0,0.0,1.58
2025-09-11,3419,0.0,0.0,1.58
2025-09-12,3419,0.0,0.0,1.56
2025-09-15,3419,0.0,0.0,1.52
2025-09-16,3419,0.0,0.0,1.55
2025-09-17,3419,0.0,0.0,1.54
2025-09-18,3419,0.0,0.0,1.55
2025-09-19,3419,0.0,0.0,1.55
2025-09-22,3419,0.0,0.0,1.57
2025-09-23,3419,0.0,0.0,1.72
2025-09-24,3419,0.0,0.0,1.76
